timestamp,animal-id,gpsX,gpsY
301.34,22,660.3906,998.45
301.34,28,59.10231,816.1559
301.34,29,78.42194,825.0352
306.36,1,361.4713,995.7504
306.36,4,835.0182,995.75
306.36,10,223.4455,995.7501
306.36,12,70.05525,803.8229
306.36,17,184.4994,953.291
306.36,22,660.3906,998.45
306.36,28,59.10231,816.1559
306.36,29,78.42194,825.0352
311.38,1,361.4713,995.7504
311.38,4,835.0182,995.75
311.38,10,223.4455,995.7501
311.38,12,70.05525,803.8229
311.38,17,184.4996,953.291
311.38,22,660.3906,998.45
311.38,28,59.10231,816.1559
311.38,29,78.42194,825.0352
316.4,1,361.4713,995.7504
316.4,4,835.0182,995.75
316.4,10,223.4455,995.7501
316.4,12,70.05525,803.8229
316.4,17,184.4998,953.291
316.4,22,660.3906,998.45
316.4,28,59.10231,816.1559
316.4,29,78.42194,825.0352
321.42,1,361.4713,995.7504
321.42,4,835.0182,995.75
321.42,10,223.4455,995.7501
321.42,12,70.05525,803.8229
321.42,17,184.5,953.291
321.42,22,660.3906,998.45
321.42,28,59.10231,816.1559
321.42,29,78.42194,825.0352
326.44,1,361.4713,995.7504
326.44,4,835.0182,995.75
326.44,10,223.4455,995.7501
326.44,12,70.05525,803.8229
326.44,15,399.377,787.8883
326.44,17,184.5002,953.2911
326.44,22,660.3906,998.45
326.44,28,59.10231,816.1559
326.44,29,78.42194,825.0352
331.46,1,361.4713,995.7504
331.46,4,835.0182,995.75
331.46,10,223.4455,995.7501
331.46,12,70.05525,803.8229
331.46,15,399.377,787.8883
331.46,17,184.5004,953.2911
331.46,22,660.3906,998.45
331.46,28,59.10231,816.1559
331.46,29,78.42194,825.0352
336.48,1,361.4713,995.7504
336.48,4,835.0182,995.75
336.48,10,223.4455,995.7501
336.48,12,70.05525,803.8229
336.48,15,399.377,787.8882
336.48,17,184.5006,953.2911
336.48,22,660.3906,998.45
336.48,28,59.10231,816.1559
336.48,29,78.42195,825.0352
341.5,1,361.4713,995.7504
341.5,4,835.0182,995.75
341.5,10,223.4455,995.7501
341.5,12,70.05525,803.8229
341.5,15,399.377,787.8882
341.5,17,184.5008,953.2911
341.5,22,660.3906,998.45
341.5,28,59.10231,816.1559
341.5,29,78.42195,825.0352
346.52,1,361.4713,995.7504
346.52,4,835.0182,995.75
346.52,10,223.4455,995.7501
346.52,12,70.05525,803.8229
346.52,15,399.377,787.8882
346.52,17,184.501,953.2912
346.52,22,660.3906,998.45
346.52,28,59.10231,816.1559
346.52,29,78.42195,825.0352
351.54,1,361.4713,995.7504
351.54,4,835.0182,995.75
351.54,7,37.27262,678.4309
351.54,10,223.4455,995.7501
351.54,12,70.05525,803.8229
351.54,15,399.377,787.8882
351.54,17,184.5012,953.2912
351.54,22,660.3906,998.45
351.54,28,59.10231,816.1559
351.54,29,78.42195,825.0352
356.56,1,361.4713,995.7504
356.56,4,835.0182,995.75
356.56,7,36.17654,684.2173
356.56,10,223.4455,995.7501
356.56,12,70.05525,803.8229
356.56,15,399.377,787.8882
356.56,17,184.5014,953.2913
356.56,22,660.3906,998.45
356.56,28,59.10231,816.1559
356.56,29,78.42195,825.0352
361.58,1,361.4713,995.7504
361.58,4,835.0182,995.75
361.58,7,35.08484,689.9807
361.58,10,223.4455,995.7501
361.58,12,70.05525,803.8229
361.58,15,399.3769,787.8882
361.58,17,184.5016,953.2913
361.58,22,660.3906,998.45
361.58,28,59.10231,816.1559
361.58,29,78.42195,825.0352
366.6,1,361.4713,995.7505
366.6,4,835.0182,995.75
366.6,7,33.99401,695.7393
366.6,10,223.4455,995.7501
366.6,12,70.05525,803.8229
366.6,15,399.3769,787.8882
366.6,17,184.5018,953.2913
366.6,22,660.3906,998.45
366.6,28,59.10231,816.1559
366.6,29,78.42195,825.0352
371.62,1,361.4713,995.7505
371.62,4,835.0182,995.75
371.62,7,32.90407,701.4934
371.62,10,223.4455,995.7501
371.62,12,70.05525,803.8229
371.62,15,399.3769,787.8882
371.62,17,184.502,953.2914
371.62,22,660.3906,998.45
371.62,28,59.10231,816.1559
371.62,29,78.42195,825.0352
376.64,1,361.4713,995.7505
376.64,4,835.0182,995.75
376.64,7,31.81063,707.266
376.64,10,223.4455,995.7501
376.64,12,70.05525,803.8229
376.64,15,399.3769,787.8882
376.64,17,184.5023,953.2915
376.64,22,660.3906,998.45
376.64,28,59.10231,816.1559
376.64,29,78.42195,825.0352
381.66,1,361.4713,995.7505
381.66,4,835.0182,995.75
381.66,7,30.71815,713.0339
381.66,10,223.4455,995.7501
381.66,12,70.05525,803.8229
381.66,15,399.3769,787.8882
381.66,17,184.5025,953.2915
381.66,22,660.3906,998.45
381.66,28,59.10231,816.1559
381.66,29,78.42195,825.0352
386.68,1,361.4713,995.7505
386.68,4,835.0182,995.75
386.68,7,29.62654,718.7972
386.68,10,223.4455,995.7501
386.68,12,70.05525,803.8229
386.68,15,399.3769,787.8882
386.68,17,184.5027,953.2916
386.68,21,130.1953,695.751
386.68,22,660.3906,998.45
386.68,28,59.10231,816.1559
386.68,29,78.42195,825.0352
391.7,1,361.4713,995.7505
391.7,4,835.0182,995.75
391.7,7,28.53581,724.5559
391.7,10,223.4455,995.7501
391.7,12,70.05525,803.8229
391.7,15,399.3769,787.8882
391.7,17,184.5029,953.2916
391.7,21,128.8208,699.6651
391.7,22,660.3906,998.4499
391.7,28,59.10231,816.1559
391.7,29,78.42194,825.0352
396.72,1,361.4713,995.7505
396.72,4,835.0182,995.75
396.72,7,27.44596,730.31
396.72,10,223.4455,995.7501
396.72,12,70.05525,803.8229
396.72,15,399.3769,787.8882
396.72,17,184.5031,953.2916
396.72,21,127.434,703.5706
396.72,22,660.3906,998.4499
396.72,28,59.10231,816.1559
396.72,29,78.42194,825.0352
401.74,1,361.4713,995.7505
406.76,1,361.4713,995.7505
401.74,4,835.0182,995.75
406.76,4,835.0182,995.75
401.74,7,26.3526,736.0826
406.76,7,25.26012,741.8505
401.74,10,223.4455,995.7501
406.76,10,223.4455,995.7501
401.74,12,70.05525,803.8229
406.76,12,70.05525,803.8229
401.74,15,399.3769,787.8882
406.76,15,399.3769,787.8882
401.74,17,184.5033,953.2917
406.76,17,184.5035,953.2917
401.74,21,126.0186,707.4855
406.76,21,124.5654,711.3818
401.74,22,660.3906,998.4499
406.76,22,660.3905,998.4499
401.74,28,59.10231,816.1559
406.76,28,59.10231,816.1559
401.74,29,78.42194,825.0352
406.76,29,78.42194,825.0352
411.78,1,361.4713,995.7505
411.78,4,835.0182,995.75
411.78,7,24.16852,747.6138
411.78,10,223.4455,995.7501
411.78,12,70.05525,803.8229
411.78,15,399.3768,787.8882
411.78,17,184.5036,953.2917
411.78,21,121.4733,719.3828
411.78,22,660.3905,998.4499
411.78,28,59.10231,816.1559
411.78,29,78.42194,825.0352
416.8,1,361.4713,995.7505
416.8,4,835.0182,995.75
416.8,7,23.07779,753.3725
416.8,10,223.4455,995.7501
416.8,12,70.05525,803.8229
416.8,15,399.3768,787.8882
416.8,17,184.5036,953.2917
416.8,21,89.85838,799.5557
416.8,22,660.3905,998.4499
416.8,28,59.10231,816.1559
416.8,29,78.42194,825.0352
421.82,1,361.4713,995.7505
421.82,4,835.0182,995.75
421.82,7,21.98794,759.1266
421.82,10,223.4455,995.7501
421.82,12,70.05525,803.8229
421.82,15,399.3768,787.8882
421.82,17,184.5037,953.2917
421.82,21,79.87335,821.3709
421.82,22,660.3905,998.4499
421.82,28,59.10231,816.1559
421.82,29,78.42193,825.0352
426.84,1,361.4713,995.7505
426.84,4,835.0182,995.75
426.84,7,20.89458,764.8992
426.84,10,223.4455,995.7501
426.84,12,70.05525,803.8229
426.84,15,399.3768,787.8881
426.84,17,184.5037,953.2918
426.84,21,79.87335,821.3709
426.84,22,660.3905,998.4499
426.84,28,59.10231,816.1559
426.84,29,78.42193,825.0352
431.86,1,361.4713,995.7505
431.86,4,835.0182,995.75
431.86,7,19.8021,770.6671
431.86,10,223.4455,995.7501
431.86,12,70.05525,803.8229
431.86,13,534.0316,595.9517
431.86,15,399.3768,787.8881
431.86,17,184.5038,953.2918
431.86,21,79.87335,821.3709
431.86,22,660.3905,998.4499
431.86,28,59.10231,816.1559
431.86,29,78.42193,825.0352
436.88,1,361.4713,995.7505
436.88,4,835.0182,995.75
436.88,7,18.7105,776.4304
436.88,10,223.4455,995.7501
436.88,12,70.05525,803.8229
436.88,13,533.9741,596.0624
436.88,15,399.3768,787.8881
436.88,17,184.5039,953.2918
436.88,21,79.87336,821.3709
436.88,22,660.3905,998.4499
436.88,28,59.10231,816.1559
436.88,29,78.42193,825.0352
441.9,1,361.4713,995.7505
441.9,4,835.0182,995.75
441.9,7,17.61977,782.1891
441.9,10,223.4455,995.7501
441.9,12,70.05525,803.8229
441.9,13,533.2081,597.6197
441.9,15,399.3768,787.8881
441.9,17,184.5039,953.2918
441.9,21,79.87336,821.3709
441.9,22,660.3905,998.4499
441.9,28,59.10231,816.1559
441.9,29,78.42193,825.0352
446.92,1,361.4713,995.7506
446.92,4,835.0182,995.75
446.92,7,16.52991,787.9432
446.92,10,223.4455,995.7501
446.92,12,70.05525,803.8229
446.92,13,533.2084,597.6199
446.92,15,399.3767,787.8881
446.92,17,184.504,953.2919
446.92,21,79.87336,821.3709
446.92,22,660.3905,998.4499
446.92,28,59.10231,816.1559
446.92,29,78.42193,825.0352
451.94,1,361.4713,995.7506
451.94,4,835.0182,995.75
451.94,7,15.43656,793.7158
451.94,10,223.4455,995.7501
451.94,12,70.05525,803.8229
451.94,13,533.2084,597.6199
451.94,14,721.2548,608.4784
451.94,15,399.3767,787.8881
451.94,17,184.504,953.2919
451.94,21,79.87336,821.3709
451.94,22,660.3905,998.4499
451.94,28,59.10231,816.1559
451.94,29,78.42193,825.0352
456.96,1,361.4713,995.7506
456.96,4,835.0182,995.75
456.96,7,14.34408,799.4837
456.96,10,223.4455,995.7501
456.96,12,70.05525,803.8229
456.96,13,533.2084,597.6199
456.96,14,721.549,608.463
456.96,15,399.3767,787.8881
456.96,17,184.5041,953.2919
456.96,21,79.87336,821.3709
456.96,22,660.3905,998.4499
456.96,28,59.10231,816.1559
456.96,29,78.42193,825.0352
461.98,1,361.4713,995.7506
461.98,4,835.0182,995.75
461.98,7,13.25247,805.247
461.98,10,223.4455,995.7501
461.98,12,70.05525,803.8229
461.98,13,533.2084,597.6199
461.98,14,721.5511,608.4713
461.98,15,399.3767,787.8881
461.98,17,184.5041,953.2919
461.98,21,79.87336,821.3709
461.98,22,660.3905,998.4499
461.98,28,59.10231,816.1559
461.98,29,78.42193,825.0352
467.0,1,361.4713,995.7506
467.0,4,835.0182,995.75
467.0,7,12.16175,811.0057
467.0,10,223.4455,995.7501
467.0,12,70.05525,803.8229
467.0,13,533.2084,597.6199
467.0,14,721.5511,608.4713
467.0,15,399.3767,787.8881
467.0,17,184.5042,953.2919
467.0,21,79.87336,821.3709
467.0,22,660.3905,998.4499
467.0,28,59.10231,816.1559
467.0,29,78.42193,825.0352
472.02,1,361.4713,995.7506
472.02,4,835.0182,995.75
472.02,7,11.07189,816.7598
472.02,10,223.4455,995.7501
472.02,12,70.05525,803.8229
472.02,13,533.2084,597.6199
472.02,14,721.5511,608.4713
472.02,15,399.3767,787.8881
472.02,17,184.5042,953.2919
472.02,21,79.87336,821.3709
472.02,22,660.3905,998.4499
472.02,28,59.10231,816.1559
472.02,29,78.42193,825.0352
477.04,1,361.4713,995.7506
477.04,4,835.0182,995.75
477.04,7,9.978536,822.5323
477.04,10,223.4455,995.7501
477.04,12,70.05525,803.8229
477.04,13,533.2084,597.6199
477.04,14,721.5511,608.4713
477.04,15,399.3767,787.8881
477.04,17,184.5043,953.292
477.04,21,79.87336,821.3709
477.04,22,660.3905,998.4499
477.04,28,59.10231,816.1559
477.04,29,78.42193,825.0352
482.06,1,361.4713,995.7507
482.06,4,835.0182,995.75
482.06,7,8.886045,828.3003
482.06,10,223.4455,995.7501
482.06,12,70.05525,803.8229
482.06,13,533.2084,597.6199
482.06,14,721.5511,608.4713
482.06,15,399.3767,787.8881
482.06,17,184.5043,953.292
482.06,20,847.0308,621.7134
482.06,21,79.87336,821.3709
482.06,22,660.3905,998.4499
482.06,28,59.10231,816.1559
482.06,29,78.42193,825.0352
487.08,1,361.4713,995.7507
487.08,4,835.0182,995.75
487.08,7,7.794432,834.0636
487.08,10,223.4455,995.7501
487.08,12,70.05525,803.8229
487.08,13,533.2084,597.6199
487.08,14,721.5511,608.4713
487.08,15,399.3767,787.8881
487.08,17,184.5044,953.292
487.08,20,851.1809,621.7338
487.08,21,79.87336,821.3709
487.08,22,660.3905,998.4499
487.08,28,59.10231,816.1559
487.08,29,78.42193,825.0352
492.1,1,361.4713,995.7507
492.1,4,835.0182,995.75
492.1,7,6.703687,839.8223
492.1,10,223.4455,995.7501
492.1,12,70.05525,803.8229
492.1,13,533.2084,597.6198
492.1,14,721.5511,608.4712
492.1,15,399.3767,787.8881
492.1,17,184.5044,953.292
492.1,20,855.3264,621.747
492.1,21,79.87337,821.3709
492.1,22,660.3905,998.4499
492.1,28,59.10231,816.1559
492.1,29,78.42193,825.0352
497.12,1,361.4713,995.7507
497.12,4,835.0182,995.75
497.12,7,5.613821,845.5764
497.12,10,223.4455,995.7501
497.12,12,70.05525,803.8229
497.12,13,533.2084,597.6198
497.12,14,721.5511,608.4712
497.12,15,399.3766,787.8881
497.12,17,184.5045,953.292
497.12,20,859.467,621.7621
497.12,21,79.87337,821.3709
497.12,22,660.3905,998.4499
497.12,28,59.10231,816.1559
497.12,29,78.42193,825.0352
502.14,1,361.4713,995.7507
502.14,4,835.0182,995.75
502.14,7,4.520448,851.3489
502.14,10,223.4455,995.7501
502.14,12,70.05525,803.8229
502.14,13,533.2084,597.6198
502.14,14,721.5511,608.4712
502.14,15,399.3766,787.8881
502.14,17,184.5045,953.2921
502.14,19,916.6205,586.7531
502.14,20,863.6266,621.7887
502.14,21,79.87337,821.3709
502.14,22,660.3905,998.4499
502.14,28,59.10231,816.1559
502.14,29,78.42193,825.0352
507.16,1,361.4713,995.7507
507.16,4,835.0182,995.75
507.16,7,3.427959,857.1169
507.16,10,223.4455,995.7501
507.16,12,70.05525,803.8229
507.16,13,533.2084,597.6198
507.16,14,721.5511,608.4712
507.16,15,399.3766,787.8881
507.16,17,184.5046,953.2921
507.16,19,913.0585,594.2771
507.16,20,867.7814,621.8043
507.16,21,79.87337,821.3709
507.16,22,660.3905,998.4499
507.16,28,59.10231,816.1559
507.16,29,78.42193,825.0352
512.18,1,361.4713,995.7507
512.18,4,835.0182,995.75
512.18,7,4.249926,858.1572
512.18,10,223.4455,995.7501
512.18,12,70.05525,803.8229
512.18,13,533.2084,597.6198
512.18,14,721.5511,608.4712
512.18,15,399.3766,787.8881
512.18,17,184.5046,953.2921
512.18,19,904.7088,595.561
512.18,20,871.9316,621.8127
512.18,21,79.87337,821.371
512.18,22,660.3905,998.4499
512.18,28,59.10231,816.1559
512.18,29,78.42193,825.0352
517.2,1,361.4699,995.7507
517.2,4,835.0182,995.75
517.2,7,4.097703,857.8934
517.2,10,223.4455,995.7501
517.2,12,70.05525,803.8229
517.2,13,533.2084,597.6198
517.2,14,721.5511,608.4712
517.2,15,399.3766,787.8881
517.2,17,184.5047,953.2921
517.2,19,898.9438,589.4287
517.2,20,876.077,621.8134
517.2,21,79.87336,821.371
517.2,22,660.3905,998.4499
517.2,28,59.10231,816.1559
517.2,29,78.42193,825.0352
522.22,1,361.4684,995.7507
522.22,4,835.0182,995.75
522.22,7,4.140114,857.5884
522.22,10,223.4455,995.7501
522.22,12,70.05525,803.8229
522.22,13,533.2084,597.6198
522.22,14,721.5511,608.4712
522.22,15,399.3766,787.8881
522.22,17,184.5047,953.2921
522.22,19,905.2902,583.1066
522.22,20,880.2178,621.8134
522.22,21,79.87335,821.371
522.22,22,660.3905,998.4499
522.22,28,59.10231,816.1559
522.22,29,78.42193,825.0352
527.24,1,361.4668,995.7507
527.24,4,835.0182,995.75
527.24,7,4.16348,857.4047
527.24,10,223.4455,995.7501
527.24,12,70.05525,803.8229
527.24,13,533.2084,597.6198
527.24,14,721.5511,608.4711
527.24,15,399.3765,787.8881
527.24,17,184.5048,953.2921
527.24,19,899.8519,591.6951
527.24,20,884.3915,621.8133
527.24,21,79.87335,821.371
527.24,22,660.3905,998.4499
527.24,28,59.10231,816.1559
527.24,29,78.42193,825.0352
532.26,1,361.4652,995.7507
532.26,4,835.0182,995.75
532.26,7,4.179764,857.261
532.26,10,223.4455,995.7501
532.26,12,70.05525,803.8229
532.26,13,533.2084,597.6198
532.26,14,721.5511,608.4711
532.26,15,399.3765,787.8881
532.26,17,184.5049,953.2921
532.26,19,892.2764,585.951
532.26,20,888.5604,621.8116
532.26,21,79.87334,821.371
532.26,22,660.3905,998.4499
532.26,28,59.10231,816.1559
532.26,29,78.42193,825.0352
537.28,1,361.4637,995.7507
537.28,4,835.0182,995.75
537.28,7,4.192015,857.144
537.28,10,223.4455,995.7501
537.28,12,70.05525,803.8229
537.28,13,533.2084,597.6198
537.28,14,721.5511,608.4711
537.28,15,399.3765,787.8881
537.28,17,184.5049,953.2921
537.28,19,900.6483,580.912
537.28,20,892.7058,621.8055
537.28,21,79.87334,821.371
537.28,22,660.3905,998.4499
537.28,28,59.10231,816.1559
537.28,29,78.42193,825.0352
542.3,1,361.4622,995.7507
542.3,4,835.0182,995.75
542.3,7,4.201381,857.0477
542.3,10,223.4455,995.7501
542.3,12,70.05525,803.8229
542.3,13,533.2084,597.6198
542.3,14,721.5511,608.4711
542.3,15,399.3765,787.8881
542.3,17,184.505,953.2921
542.3,19,909.3712,587.8829
542.3,20,896.8466,621.7968
542.3,21,79.87334,821.371
542.3,22,660.3905,998.4499
542.3,28,59.10231,816.1559
542.3,29,78.42193,825.0352
547.32,1,361.4606,995.7508
547.32,4,835.0182,995.75
547.32,7,4.208751,856.968
547.32,10,223.4455,995.7501
547.32,12,70.05525,803.8229
547.32,13,533.2084,597.6198
547.32,14,721.5511,608.4711
547.32,15,399.3765,787.8881
547.32,17,184.505,953.2921
547.32,19,912.4425,579.3555
547.32,20,901.0202,621.7875
547.32,21,79.87334,821.371
547.32,22,660.3905,998.4499
547.32,28,59.10231,816.1559
547.32,29,78.42193,825.0352
552.34,1,361.4591,995.7508
552.34,4,835.0182,995.75
552.34,7,4.21439,856.9032
552.34,10,223.4455,995.7501
552.34,12,70.05525,803.8229
552.34,13,533.2084,597.6198
552.34,14,721.551,608.4711
552.34,15,399.3765,787.8881
552.34,17,184.5051,953.2921
552.34,19,918.1904,583.8242
552.34,20,905.1703,621.7783
552.34,21,79.87333,821.371
552.34,22,660.3905,998.4499
552.34,28,59.10231,816.1559
552.34,29,78.42193,825.0352
557.36,1,361.4576,995.7508
557.36,4,835.0182,995.75
557.36,7,4.218797,856.8494
557.36,10,223.4455,995.7501
557.36,12,70.05525,803.8229
557.36,13,533.2084,597.6198
557.36,14,721.551,608.4711
557.36,15,399.3765,787.8881
557.36,17,184.5051,953.2922
557.36,19,908.7297,584.098
557.36,20,909.3158,621.7682
557.36,21,79.87333,821.371
557.36,22,660.3905,998.4499
557.36,28,59.10231,816.1559
557.36,29,78.42193,825.0352
562.38,1,361.4561,995.7508
562.38,4,835.0182,995.75
562.38,7,4.222219,856.8051
562.38,10,223.4455,995.7501
562.38,12,70.05525,803.8229
562.38,13,533.2084,597.6198
562.38,14,721.551,608.4711
562.38,15,399.3765,787.8881
562.38,17,184.5051,953.2922
562.38,19,899.3619,583.8258
562.38,20,913.4565,621.756
562.38,21,79.87333,821.371
562.38,22,660.3905,998.4499
562.38,28,59.10231,816.1559
562.38,29,78.42193,825.0352
567.4,1,361.4545,995.7508
567.4,4,835.0182,995.75
567.4,7,4.224911,856.7683
567.4,10,223.4455,995.7501
567.4,12,70.05525,803.8229
567.4,13,533.2084,597.6198
567.4,14,721.551,608.471
567.4,15,399.3765,787.8881
567.4,17,184.5052,953.2922
567.4,19,908.4559,587.6492
567.4,20,917.6161,621.7438
567.4,21,79.87333,821.371
567.4,22,660.3905,998.4499
567.4,28,59.10231,816.1559
567.4,29,78.42193,825.0352
572.42,1,361.453,995.7509
572.42,4,835.0182,995.75
572.42,7,4.226972,856.7393
572.42,10,223.4455,995.7501
572.42,12,70.05525,803.8229
572.42,13,533.2084,597.6198
572.42,14,721.551,608.471
572.42,15,399.3765,787.8881
572.42,17,184.5052,953.2922
572.42,19,913.1211,580.6487
572.42,20,921.7709,621.7315
572.42,21,79.87333,821.371
572.42,22,660.3905,998.4499
572.42,28,59.10231,816.1559
572.42,29,78.42193,825.0352
577.44,1,361.4514,995.7509
577.44,4,835.0182,995.75
577.44,7,4.228571,856.7159
577.44,10,223.4455,995.7501
577.44,12,70.05525,803.8229
577.44,13,533.2084,597.6198
577.44,14,721.551,608.471
577.44,15,399.3764,787.8881
577.44,17,184.5053,953.2922
577.44,19,917.9434,585.177
577.44,20,925.921,621.7192
577.44,21,79.87333,821.371
577.44,22,660.3904,998.4499
577.44,28,59.10231,816.1559
577.44,29,78.42193,825.0352
582.46,1,361.4499,995.7509
582.46,2,50.81831,541.7292
582.46,4,835.0182,995.75
582.46,7,4.229832,856.6965
582.46,10,223.4455,995.7501
582.46,12,70.05525,803.8229
582.46,13,533.2084,597.6198
582.46,14,721.551,608.471
582.46,15,399.3764,787.8881
582.46,17,184.5054,953.2922
582.46,19,906.791,581.6874
582.46,20,930.0806,621.707
582.46,21,79.87333,821.371
582.46,22,660.3904,998.4499
582.46,28,59.10231,816.1559
582.46,29,78.42193,825.0352
587.48,1,361.4484,995.7509
587.48,2,50.81831,541.7292
587.48,4,835.0182,995.75
587.48,7,4.230797,856.6816
587.48,10,223.4455,995.7501
587.48,12,70.05525,803.8229
587.48,13,533.2084,597.6198
587.48,14,721.551,608.471
587.48,15,399.3764,787.8881
587.48,17,184.5054,953.2922
587.48,19,911.2647,586.4554
587.48,20,934.2354,621.6947
587.48,21,79.87333,821.371
587.48,22,660.3904,998.4499
587.48,28,59.10231,816.1559
587.48,29,78.42193,825.0352
592.5,1,361.4468,995.7509
592.5,2,50.81831,541.7292
592.5,4,835.0182,995.75
592.5,7,4.231547,856.6696
592.5,8,57.11964,539.4536
592.5,10,223.4455,995.7501
592.5,12,70.05525,803.8229
592.5,13,533.2083,597.6198
592.5,14,721.551,608.4709
592.5,15,399.3764,787.8881
592.5,17,184.5055,953.2922
592.5,19,905.3425,577.8515
592.5,20,938.3856,621.6824
592.5,21,79.87333,821.371
592.5,22,660.3904,998.4499
592.5,28,59.10231,816.1559
592.5,29,78.42193,825.0352
597.52,1,361.4453,995.7509
597.52,2,50.81831,541.7292
597.52,4,835.0182,995.75
597.52,7,4.232125,856.6603
597.52,8,57.11964,539.4536
597.52,10,223.4455,995.7501
597.52,12,70.05525,803.8229
597.52,13,533.2083,597.6198
597.52,14,721.551,608.4709
597.52,15,399.3764,787.8881
597.52,17,184.5055,953.2922
597.52,19,909.5052,585.8252
597.52,20,942.531,621.6702
597.52,21,79.87333,821.371
597.52,22,660.3904,998.4499
597.52,28,59.10231,816.1559
597.52,29,78.42193,825.0352
602.54,1,361.4438,995.7509
602.54,2,50.81831,541.7292
602.54,4,835.0182,995.75
602.54,7,4.232576,856.6529
602.54,8,57.11964,539.4536
602.54,10,223.4455,995.7501
602.54,12,70.05525,803.8229
602.54,13,533.2083,597.6198
602.54,14,721.551,608.4709
602.54,15,399.3764,787.8881
602.54,17,184.5056,953.2922
602.54,19,916.4014,580.9365
602.54,20,946.6718,621.658
602.54,21,79.87333,821.371
602.54,22,660.3904,998.4499
602.54,28,59.10231,816.1559
602.54,29,78.42193,825.0352
607.56,1,361.4422,995.7509
607.56,2,50.81831,541.7292
607.56,4,835.0182,995.75
607.56,7,4.232927,856.6467
607.56,8,57.11964,539.4536
607.56,10,223.4455,995.7501
607.56,12,70.05525,803.8229
607.56,13,533.2083,597.6198
607.56,14,721.551,608.4709
607.56,15,399.3764,787.8881
607.56,17,184.5056,953.2924
607.56,19,923.4627,575.1719
607.56,20,950.8313,621.6457
607.56,21,79.87333,821.371
607.56,22,660.3904,998.4499
607.56,28,59.10231,816.1559
607.56,29,78.42193,825.0352
612.58,1,361.4407,995.7509
612.58,2,50.81831,541.7292
612.58,4,835.0182,995.75
612.58,7,4.2332,856.6417
612.58,8,57.11964,539.4536
612.58,10,223.4455,995.7501
612.58,12,70.05525,803.8229
612.58,13,533.2083,597.6198
612.58,14,721.551,608.4709
612.58,15,399.3763,787.8881
612.58,17,184.5057,953.2924
612.58,19,917.2618,582.9933
612.58,20,954.9861,621.6334
612.58,21,79.87333,821.371
612.58,22,660.3904,998.4499
612.58,28,59.10231,816.1559
612.58,29,78.42193,825.0352
617.6,0,450.6596,487.7971
617.6,1,361.4392,995.7509
617.6,2,50.81831,541.7292
617.6,4,835.0182,995.75
617.6,7,4.233404,856.6386
617.6,8,57.11964,539.4536
617.6,10,223.4455,995.7501
617.6,12,70.05525,803.8229
617.6,13,533.2083,597.6198
617.6,14,721.551,608.4709
617.6,15,399.3763,787.8881
617.6,17,184.5057,953.2924
617.6,19,914.1434,574.3869
617.6,20,959.1364,621.6212
617.6,21,79.87333,821.371
617.6,22,660.3904,998.4499
617.6,28,59.10231,816.1559
617.6,29,78.42193,825.0352
622.62,0,443.8504,489.1418
622.62,1,361.4377,995.7509
622.62,2,50.81831,541.7292
622.62,4,835.0182,995.75
622.62,7,4.233566,856.6356
622.62,8,57.11964,539.4536
622.62,10,223.4455,995.7501
622.62,12,70.05525,803.8229
622.62,13,533.2083,597.6196
622.62,14,721.551,608.4709
622.62,15,399.3763,787.8881
622.62,17,184.5058,953.2924
622.62,19,914.8945,582.0416
622.62,20,963.2818,621.6089
622.62,21,79.87333,821.371
622.62,22,660.3904,998.4499
622.62,28,59.10231,816.1559
622.62,29,78.42193,825.0352
627.64,0,439.5915,494.5341
627.64,1,361.4361,995.751
627.64,2,50.81831,541.7292
627.64,4,835.0182,995.75
627.64,7,4.233692,856.6325
627.64,8,57.11964,539.4536
627.64,10,223.4455,995.7501
627.64,12,70.05525,803.8229
627.64,13,533.2083,597.6196
627.64,14,721.551,608.4709
627.64,15,399.3763,787.8881
627.64,17,184.5058,953.2924
627.64,19,910.7046,588.9647
627.64,20,967.4225,621.5967
627.64,21,79.87333,821.371
627.64,22,660.3904,998.4499
627.64,28,59.10231,816.1559
627.64,29,78.42193,825.0352
632.66,0,439.6394,501.2818
632.66,1,361.4346,995.751
632.66,2,50.81831,541.7292
632.66,4,835.0182,995.75
632.66,7,4.23379,856.6298
632.66,8,57.11964,539.4536
632.66,10,223.4455,995.7501
632.66,12,70.05525,803.8229
632.66,13,533.2083,597.6196
632.66,14,721.551,608.4709
632.66,15,399.3763,787.8881
632.66,17,184.5059,953.2924
632.66,19,918.793,583.0092
632.66,20,971.582,621.5844
632.66,21,79.87333,821.371
632.66,22,660.3904,998.4499
632.66,28,59.10231,816.1559
632.66,29,78.42193,825.0352
637.68,0,444.388,506.7289
637.68,1,361.433,995.751
637.68,2,50.81831,541.7292
637.68,4,835.0182,995.75
637.68,7,4.23387,856.6285
637.68,8,57.11964,539.4536
637.68,10,223.4455,995.7501
637.68,12,70.05525,803.8229
637.68,13,533.2083,597.6196
637.68,14,721.551,608.4709
637.68,15,399.3763,787.8881
637.68,17,184.5059,953.2924
637.68,19,918.0345,573.2359
637.68,20,975.7369,621.5721
637.68,21,79.87333,821.371
637.68,22,660.3904,998.4499
637.68,28,59.10231,816.1559
637.68,29,78.42193,825.0352
642.7,0,452.1352,507.9764
642.7,1,361.4315,995.751
642.7,2,50.81831,541.7292
642.7,4,835.0182,995.75
642.7,7,4.233925,856.6282
642.7,8,57.11964,539.4536
642.7,10,223.4455,995.7501
